,AUC,Precision,Recall,accuracy,loss,val_AUC,val_Precision,val_Recall,val_accuracy,val_loss
0,0.5642056465148926,0.5367081761360168,0.5449407696723938,0.53727126121521,0.6877412796020508,0.6044504046440125,0.5494186282157898,0.6103336811065674,0.5548977255821228,0.6761553883552551
1,0.6022813320159912,0.5607519745826721,0.6582346558570862,0.5713132619857788,0.6663064360618591,0.6462445259094238,0.5955055952072144,0.5705059170722961,0.5914962291717529,0.6501361727714539
2,0.6479833126068115,0.5902965068817139,0.7072120308876038,0.608180820941925,0.63848876953125,0.6844205856323242,0.6043866872787476,0.800861120223999,0.638320803642273,0.6197882890701294
3,0.6905868649482727,0.6139925122261047,0.7486544847488403,0.6389935612678528,0.6133928894996643,0.7071709632873535,0.6447368264198303,0.7384284138679504,0.665769636631012,0.6215845346450806
4,0.7612988948822021,0.6647518277168274,0.7785252928733826,0.6929494142532349,0.5637290477752686,0.804122269153595,0.6709367632865906,0.9020451903343201,0.7298170328140259,0.5233376622200012
5,0.8065983653068542,0.6974943280220032,0.8240042924880981,0.7333154082298279,0.5132424831390381,0.8237135410308838,0.7371541261672974,0.8030139803886414,0.7583423256874084,0.4895015358924866
6,0.848190188407898,0.730195164680481,0.8557589054107666,0.7697793245315552,0.46130985021591187,0.854907214641571,0.7349953651428223,0.8568353056907654,0.773950457572937,0.4463249742984772
7,0.8790196180343628,0.7633887529373169,0.8899354338645935,0.8070505857467651,0.4150959849357605,0.9064059257507324,0.778388261795044,0.9149623513221741,0.827233612537384,0.3734497129917145
8,0.9121329188346863,0.8015966415405273,0.918729841709137,0.8456673622131348,0.35553881525993347,0.925004780292511,0.8095238208770752,0.9698600769042969,0.8708288669586182,0.3251214623451233
9,0.9397382736206055,0.8379219770431519,0.9418729543685913,0.8798438906669617,0.29692956805229187,0.9528626203536987,0.8270270228385925,0.9881592988967896,0.8907427191734314,0.2797156274318695
10,0.9566991329193115,0.862160861492157,0.9577502608299255,0.902314305305481,0.2539282739162445,0.9522271156311035,0.8396226167678833,0.9580193758010864,0.8875134587287903,0.26823216676712036
11,0.9650949835777283,0.8811536431312561,0.9537136554718018,0.9125403761863708,0.22841835021972656,0.9747851490974426,0.8686679005622864,0.9967707395553589,0.9230355024337769,0.203955739736557
12,0.9769803881645203,0.9060605764389038,0.9655543565750122,0.932723343372345,0.1836334764957428,0.9668248891830444,0.8873786330223083,0.9838535785675049,0.9294940829277039,0.20954151451587677
13,0.9755541086196899,0.90837562084198,0.963132381439209,0.9329924583435059,0.18806590139865875,0.9795317053794861,0.8789025545120239,1.0,0.9311087131500244,0.18447943031787872
14,0.9850088357925415,0.923430323600769,0.9736275672912598,0.9464477896690369,0.14885538816452026,0.9871969819068909,0.9036964774131775,1.0,0.9467169046401978,0.1414073407649994
15,0.9884565472602844,0.9416020512580872,0.9806243181228638,0.9599031209945679,0.1247316375374794,0.9893335700035095,0.928071916103363,1.0,0.9612486362457275,0.1107199415564537
16,0.9917985200881958,0.9484106302261353,0.979547917842865,0.963132381439209,0.10683198273181915,0.9796887040138245,0.9334027171134949,0.9655543565750122,0.9483315348625183,0.15872906148433685
17,0.9934858083724976,0.9538942575454712,0.9854682683944702,0.9689182043075562,0.09366843849420547,0.9910496473312378,0.9327309131622314,1.0,0.9639397263526917,0.10158247500658035
18,0.9900941252708435,0.9501704573631287,0.9749730825424194,0.9619213938713074,0.11353586614131927,0.9724555015563965,0.8780019283294678,0.9838535785675049,0.9235737323760986,0.2314451038837433
19,0.990261435508728,0.9444444179534912,0.9790096879005432,0.9607104659080505,0.11556613445281982,0.9901795387268066,0.9292929172515869,0.9903121590614319,0.9574811458587646,0.1164005920290947
