,AUC,Precision,Recall,accuracy,loss,val_AUC,val_Precision,val_Recall,val_accuracy,val_loss
0,0.5496779680252075,0.5358166098594666,0.5535522103309631,0.5370021462440491,0.6894513964653015,0.5837938189506531,0.5465346574783325,0.594187319278717,0.5505920052528381,0.677112340927124
1,0.6140090227127075,0.5661312937736511,0.6450484395027161,0.5753498673439026,0.6599796414375305,0.6372959017753601,0.574449360370636,0.7018299102783203,0.5909579992294312,0.6470581889152527
2,0.6658653020858765,0.6014925241470337,0.7591496109962463,0.6280947327613831,0.6305992007255554,0.697516679763794,0.624468982219696,0.7911732792854309,0.6576964259147644,0.6143404245376587
3,0.7321898937225342,0.6381942629814148,0.7761033177375793,0.6680570244789124,0.5865519642829895,0.7708526849746704,0.6804308891296387,0.8159310817718506,0.7163617014884949,0.5615440607070923
4,0.7810141444206238,0.6803519129753113,0.8116254210472107,0.7151507139205933,0.5437447428703308,0.7892255187034607,0.6791248917579651,0.8019375801086426,0.7115177512168884,0.5295601487159729
5,0.817887008190155,0.7028058171272278,0.8425726294517517,0.743137776851654,0.5015659928321838,0.8399264812469482,0.731593668460846,0.8449946045875549,0.7674919366836548,0.47170692682266235
6,0.8574312925338745,0.7416476011276245,0.8721743822097778,0.7841765284538269,0.44830527901649475,0.8755180835723877,0.7852474451065063,0.905274510383606,0.8288482427597046,0.4132198691368103
7,0.896564781665802,0.7833682894706726,0.9050053954124451,0.8273681402206421,0.3884114623069763,0.9179210066795349,0.8071110844612122,0.9773950576782227,0.8719052672386169,0.33977848291397095
8,0.9265536665916443,0.8208920359611511,0.9410656690597534,0.8678686618804932,0.3247816860675812,0.9255892634391785,0.8112858533859253,0.9440258145332336,0.8622174263000488,0.3212350904941559
9,0.948239803314209,0.8502287268638611,0.9502152800559998,0.8914154767990112,0.27593642473220825,0.9596067667007446,0.8670411705970764,0.9967707395553589,0.9219591021537781,0.237861767411232
10,0.9572545289993286,0.8653051257133484,0.9577502608299255,0.9043326377868652,0.2471511960029602,0.9601577520370483,0.8499542474746704,1.0,0.9117330312728882,0.2379189133644104
11,0.9701065421104431,0.8899355530738831,0.966092586517334,0.9233046174049377,0.20837514102458954,0.9692754745483398,0.8908212780952454,0.9924650192260742,0.9354144334793091,0.19757422804832458
12,0.9806361198425293,0.9157416820526123,0.9768568277359009,0.9434876441955566,0.1644364893436432,0.9801532030105591,0.914370059967041,1.0,0.9531754851341248,0.14930248260498047
13,0.9838849306106567,0.9235489368438721,0.9720129370689392,0.945775032043457,0.15102770924568176,0.9824166893959045,0.9052320122718811,0.9870828986167908,0.9418729543685913,0.15562278032302856
14,0.9875200390815735,0.9395576119422913,0.983046293258667,0.9599031209945679,0.12591904401779175,0.9832127690315247,0.9221556782722473,0.9946178793907166,0.9553282856941223,0.1396515965461731
15,0.9878695607185364,0.9429608583450317,0.9787405729293823,0.9597685933113098,0.12335816770792007,0.9805970788002014,0.9125248789787292,0.9881592988967896,0.9467169046401978,0.1627892255783081
16,0.9932813048362732,0.9542500376701355,0.9878901839256287,0.9702637195587158,0.09266170859336853,0.9893857836723328,0.9257773160934448,0.993541419506073,0.9569429755210876,0.12427481263875961
17,0.9926479458808899,0.9536095857620239,0.9846609234809875,0.9683799743652344,0.09363960474729538,0.9896644353866577,0.9412360787391663,1.0,0.9687836170196533,0.10757283866405487
18,0.992386519908905,0.9543676376342773,0.9849300384521484,0.9689182043075562,0.09535110741853714,0.9864403605461121,0.930020272731781,0.9870828986167908,0.9564047455787659,0.13838906586170197
19,0.9915094971656799,0.9554039835929871,0.980086088180542,0.9671689867973328,0.10153286904096603,0.9914494156837463,0.9364919066429138,1.0,0.966092586517334,0.10076270252466202
