,AUC,Precision,Recall,accuracy,loss,val_AUC,val_Precision,val_Recall,val_accuracy,val_loss,learning_rate
0,0.6407486796379089,0.5949201583862305,0.6114101409912109,0.5975511074066162,3.1496126651763916,0.8404484987258911,0.617035984992981,0.9590957760810852,0.6819160580635071,2.3897545337677,0.0010000000474974513
1,0.7748345136642456,0.6921093463897705,0.7222820520401001,0.7004843950271606,1.9489203691482544,0.9222667217254639,0.6857360601425171,0.9677072167396545,0.7621098160743713,1.544357419013977,0.0010000000474974513
2,0.8583078384399414,0.7684895992279053,0.7941334843635559,0.7774488925933838,1.3375513553619385,0.9528360366821289,0.7169663906097412,0.9870828986167908,0.7987082600593567,1.1237043142318726,0.0010000000474974513
3,0.8969553709030151,0.8088541626930237,0.8358449935913086,0.8191604018211365,0.991910457611084,0.9775908589363098,0.7778716087341309,0.9913886189460754,0.8541442155838013,0.8000903725624084,0.0010000000474974513
4,0.9282317161560059,0.8467172384262085,0.871097981929779,0.8567007780075073,0.7635331749916077,0.9839839935302734,0.8085664510726929,0.9956942796707153,0.8799784779548645,0.634998083114624,0.0010000000474974513
5,0.9371161460876465,0.8548051714897156,0.8856297135353088,0.8675995469093323,0.6399053335189819,0.9796064496040344,0.8449541330337524,0.9913886189460754,0.9047362804412842,0.5234838724136353,0.0010000000474974513
6,0.9546220898628235,0.8801782727241516,0.9033907651901245,0.8902045488357544,0.5321533679962158,0.9893116354942322,0.8722800612449646,0.9924650192260742,0.9235737323760986,0.42858725786209106,0.0010000000474974513
7,0.9598535895347595,0.8874868750572205,0.9085037708282471,0.8966630697250366,0.4764123558998108,0.9925704598426819,0.8876080513000488,0.9946178793907166,0.9343379735946655,0.36656174063682556,0.0010000000474974513
8,0.965872049331665,0.8946135640144348,0.9251883625984192,0.9081001281738281,0.4261040985584259,0.9942059516906738,0.9160078763961792,0.9978471398353577,0.9531754851341248,0.3356895446777344,0.0010000000474974513
9,0.9673669934272766,0.9044602513313293,0.922228217124939,0.912405788898468,0.4031529724597931,0.9949655532836914,0.921999990940094,0.9924650192260742,0.9542518854141235,0.3038397431373596,0.0010000000474974513
10,0.972427248954773,0.9134462475776672,0.9286867380142212,0.9203444719314575,0.3675510585308075,0.9951601624488831,0.92514967918396,0.9978471398353577,0.9585576057434082,0.2693679630756378,0.0010000000474974513
11,0.9793657660484314,0.9253849983215332,0.9378364086151123,0.9311087131500244,0.33043408393859863,0.9953258037567139,0.9437627792358398,0.993541419506073,0.9671689867973328,0.24892263114452362,0.0010000000474974513
12,0.9782128930091858,0.9230973124504089,0.9367599487304688,0.9293595552444458,0.32680049538612366,0.9954741597175598,0.9553014636039734,0.9892357587814331,0.9714747071266174,0.23645949363708496,0.0010000000474974513
13,0.9791946411132812,0.9256417155265808,0.9413347840309143,0.9328579306602478,0.31675341725349426,0.9971149563789368,0.9527235627174377,0.9978471398353577,0.9741657972335815,0.22711299359798431,0.0010000000474974513
14,0.9810481071472168,0.9332977533340454,0.9413347840309143,0.9370290637016296,0.3074398934841156,0.9943108558654785,0.9496402740478516,0.9946178793907166,0.9709364771842957,0.23108166456222534,0.0010000000474974513
15,0.9811260104179382,0.9265982508659363,0.9477933049201965,0.9363563060760498,0.30153554677963257,0.9972516298294067,0.9593750238418579,0.9913886189460754,0.9747039675712585,0.21916598081588745,0.0010000000474974513
16,0.9831945300102234,0.9338274002075195,0.9494079947471619,0.9410656690597534,0.2890489101409912,0.9957840442657471,0.9515963196754456,0.9946178793907166,0.9720129370689392,0.21856485307216644,0.0010000000474974513
17,0.9833082556724548,0.9383671283721924,0.9464477896690369,0.9421420693397522,0.29087719321250916,0.9956827759742737,0.9440488219261169,0.9989235997200012,0.9698600769042969,0.22183243930339813,0.0010000000474974513
18,0.9834786057472229,0.9364023208618164,0.9469860196113586,0.9413347840309143,0.28912216424942017,0.9961264729499817,0.957556962966919,0.9956942796707153,0.9757804274559021,0.20692239701747894,0.0010000000474974513
19,0.9852573871612549,0.9398675560951233,0.9547901153564453,0.9468514323234558,0.2748183012008667,0.9961380958557129,0.9655172228813171,0.9946178793907166,0.979547917842865,0.2000754028558731,0.0010000000474974513
