,AUC,Precision,Recall,accuracy,loss,val_AUC,val_Precision,val_Recall,val_accuracy,val_loss,learning_rate
0,0.6462792754173279,0.6024032235145569,0.6071044206619263,0.6032023429870605,3.0801756381988525,0.8712726831436157,0.5977468490600586,0.9709364771842957,0.658772885799408,2.3032002449035645,0.0010000000474974513
1,0.787333071231842,0.7097280621528625,0.7303552031517029,0.7158234715461731,1.8595099449157715,0.9300212860107422,0.6458187103271484,0.9892357587814331,0.7233584523200989,1.5080970525741577,0.0010000000474974513
2,0.8611202239990234,0.7740846276283264,0.8022066950798035,0.7840420007705688,1.2680875062942505,0.95548415184021,0.7006078958511353,0.9924650192260742,0.7841765284538269,1.0966137647628784,0.0010000000474974513
3,0.899749219417572,0.8125,0.8396124839782715,0.8229278922080994,0.9357401728630066,0.970748782157898,0.7463768124580383,0.9978471398353577,0.8293864130973816,0.8253628611564636,0.0010000000474974513
4,0.9271894097328186,0.8484768867492676,0.8694832921028137,0.8571044206619263,0.7238083481788635,0.9878267645835876,0.7682119011878967,0.9989235997200012,0.8487620949745178,0.6433535814285278,0.0010000000474974513
5,0.9399349093437195,0.8623226284980774,0.8832077383995056,0.871097981929779,0.6069020628929138,0.9902884364128113,0.8203539848327637,0.9978471398353577,0.8896663188934326,0.5134789347648621,0.0010000000474974513
6,0.9568265080451965,0.882229208946228,0.9031216502189636,0.8912809491157532,0.5050124526023865,0.9927611351013184,0.8651685118675232,0.9946178793907166,0.9198062419891357,0.41245660185813904,0.0010000000474974513
7,0.9626685380935669,0.8915378451347351,0.915769636631012,0.9021797776222229,0.4530567526817322,0.9946618676185608,0.8938223719596863,0.9967707395553589,0.939181923866272,0.37540358304977417,0.0010000000474974513
8,0.9678192734718323,0.9037755727767944,0.9276103377342224,0.9144241213798523,0.40926769375801086,0.995667040348053,0.8947876691818237,0.9978471398353577,0.9402583241462708,0.33087998628616333,0.0010000000474974513
9,0.973451554775238,0.9135149717330933,0.9294940829277039,0.9207481145858765,0.37284958362579346,0.9960795640945435,0.90625,0.9989235997200012,0.9477933049201965,0.2999143600463867,0.0010000000474974513
10,0.9730902314186096,0.9151018261909485,0.9311087131500244,0.922362744808197,0.3650946617126465,0.99665367603302,0.9233830571174622,0.9989235997200012,0.9580193758010864,0.26853588223457336,0.0010000000474974513
11,0.9769616723060608,0.9195887446403503,0.9386436939239502,0.9282830953598022,0.33936062455177307,0.9966658353805542,0.9225422143936157,1.0,0.9580193758010864,0.2585454285144806,0.0010000000474974513
12,0.980232298374176,0.927726686000824,0.9499461650848389,0.9379709362983704,0.310879111289978,0.9951803684234619,0.9340101480484009,0.9903121590614319,0.9601722359657288,0.2396066039800644,0.0010000000474974513
13,0.9777242541313171,0.9222075939178467,0.9442949295043945,0.932319700717926,0.31841883063316345,0.9979636669158936,0.9597107172012329,1.0,0.9790096879005432,0.22506698966026306,0.0010000000474974513
14,0.9811614155769348,0.9315969347953796,0.9529063701629639,0.9414693117141724,0.29646602272987366,0.9982874989509583,0.9261476993560791,0.9989235997200012,0.959634006023407,0.22883684933185577,0.0010000000474974513
15,0.9828686118125916,0.9307348132133484,0.9510226249694824,0.9401237964630127,0.28792113065719604,0.9960981607437134,0.9233067631721497,0.9978471398353577,0.9574811458587646,0.23613634705543518,0.0010000000474974513
16,0.9878191351890564,0.9452525973320007,0.9617868661880493,0.9530408978462219,0.25623470544815063,0.9982202649116516,0.9616976976394653,1.0,0.980086088180542,0.1899980753660202,0.00010000000474974513
17,0.991308867931366,0.9537726044654846,0.966092586517334,0.959634006023407,0.23219332098960876,0.9988927841186523,0.966701328754425,1.0,0.9827771782875061,0.17940150201320648,0.00010000000474974513
18,0.9923053979873657,0.9577240347862244,0.9693218469619751,0.9632669687271118,0.21977080404758453,0.999143660068512,0.9646936655044556,1.0,0.9817007780075073,0.1718617081642151,0.00010000000474974513
19,0.9934942126274109,0.960275411605835,0.9757804274559021,0.9677072167396545,0.2052070051431656,0.9993904232978821,0.9758403301239014,1.0,0.9876210689544678,0.15979860723018646,0.00010000000474974513
