,AUC,Precision,Recall,accuracy,loss,val_AUC,val_Precision,val_Recall,val_accuracy,val_loss,learning_rate
0,0.6407349109649658,0.5976095795631409,0.6054897904396057,0.5988966822624207,3.1951258182525635,0.8763830661773682,0.6323427557945251,0.9849300384521484,0.706135630607605,2.4343857765197754,0.0010000000474974513
1,0.7898398637771606,0.7131946086883545,0.7287405729293823,0.7178417444229126,2.0082812309265137,0.9341526031494141,0.6732891798019409,0.9849300384521484,0.753498375415802,1.6168062686920166,0.0010000000474974513
2,0.8530658483505249,0.7697747349739075,0.7909042239189148,0.7771797776222229,1.4143879413604736,0.9620713591575623,0.7034482955932617,0.9881592988967896,0.7857911586761475,1.1849347352981567,0.0010000000474974513
3,0.8974692821502686,0.8045976758003235,0.8288482427597046,0.813778281211853,1.0452616214752197,0.9722968339920044,0.7337559461593628,0.9967707395553589,0.8175457715988159,0.9276244640350342,0.0010000000474974513
4,0.9198132753372192,0.8346976637840271,0.8506458401679993,0.841092586517334,0.8228764533996582,0.9856588840484619,0.793487548828125,0.9967707395553589,0.8686760067939758,0.6816304326057434,0.0010000000474974513
5,0.9394046068191528,0.8630639910697937,0.885360598564148,0.8724434971809387,0.6630186438560486,0.9894981980323792,0.811188817024231,0.9989235997200012,0.8832077383995056,0.5753280520439148,0.0010000000474974513
6,0.9494826793670654,0.8665093183517456,0.8891280889511108,0.8760764002799988,0.5676935315132141,0.9921910166740417,0.8495413064956665,0.9967707395553589,0.9101184010505676,0.4572838544845581,0.0010000000474974513
7,0.9550508856773376,0.8863456845283508,0.9066200256347656,0.8951829671859741,0.49924594163894653,0.9926388263702393,0.8833652138710022,0.9946178793907166,0.9316469430923462,0.3949951231479645,0.0010000000474974513
8,0.9636946320533752,0.8918564915657043,0.9165769815444946,0.9027179479598999,0.43922290205955505,0.9915861487388611,0.8771266341209412,0.9989235997200012,0.9294940829277039,0.35782289505004883,0.0010000000474974513
9,0.966468334197998,0.9007853269577026,0.9259957075119019,0.9120021462440491,0.40591171383857727,0.9930542707443237,0.904296875,0.9967707395553589,0.9456404447555542,0.3187931776046753,0.0010000000474974513
10,0.9720461964607239,0.9048117399215698,0.9311087131500244,0.9165769815444946,0.368797242641449,0.9956473708152771,0.9170779585838318,1.0,0.9547901153564453,0.2847265601158142,0.0010000000474974513
11,0.9726725816726685,0.9089958071708679,0.9354144334793091,0.9208826422691345,0.3550754487514496,0.9958599209785461,0.8993223905563354,1.0,0.9440258145332336,0.28804686665534973,0.0010000000474974513
12,0.9752500057220459,0.9147307276725769,0.9324542284011841,0.922766387462616,0.3422664701938629,0.9963095188140869,0.9262213110923767,1.0,0.9601722359657288,0.25267836451530457,0.0010000000474974513
13,0.9793919324874878,0.9233412742614746,0.9399892091751099,0.9309741854667664,0.3174861669540405,0.9971270561218262,0.9298596978187561,0.9989235997200012,0.9617868661880493,0.2463357299566269,0.0010000000474974513
14,0.979958713054657,0.9255067110061646,0.946178674697876,0.9350107908248901,0.3072049915790558,0.9979074597358704,0.9308617115020752,1.0,0.9628632664680481,0.23224352300167084,0.0010000000474974513
15,0.9798001050949097,0.9228751063346863,0.9467169046401978,0.9337998032569885,0.30819544196128845,0.9969086647033691,0.9115913510322571,0.9989235997200012,0.9510226249694824,0.2648063898086548,0.0010000000474974513
16,0.983659029006958,0.9346852898597717,0.9550592303276062,0.9441604018211365,0.2847936153411865,0.9972579479217529,0.9364919066429138,1.0,0.966092586517334,0.2294728010892868,0.0010000000474974513
17,0.985883355140686,0.9399255514144897,0.9515607953071594,0.9453713893890381,0.2714526057243347,0.9966652393341064,0.9412360787391663,1.0,0.9687836170196533,0.21286633610725403,0.0010000000474974513
18,0.9823451638221741,0.9297782182693481,0.9477933049201965,0.9381054639816284,0.28745365142822266,0.9978721141815186,0.9420731663703918,0.9978471398353577,0.9682454466819763,0.2091623842716217,0.0010000000474974513
19,0.9879302382469177,0.9457302689552307,0.9566738605499268,0.9508880376815796,0.25650495290756226,0.9987416863441467,0.9488752484321594,0.9989235997200012,0.9725511074066162,0.19399915635585785,0.0010000000474974513
