,accuracy,loss,val_accuracy,val_loss,learning_rate,test_loss,test_accuracy,precision,recall,f1_score,roc_auc
0,0.9266176819801331,0.5741994976997375,0.9503124952316284,0.23381122946739197,0.0005000000237487257,0.09033113718032837,0.9529529809951782,0.6780141843971631,0.991701244813278,0.8053917438921652,0.9843580627106276
1,0.9581900835037231,0.1853613257408142,0.9596874713897705,0.15821149945259094,0.0005000000237487257,0.09033113718032837,0.9529529809951782,0.6780141843971631,0.991701244813278,0.8053917438921652,0.9843580627106276
2,0.9573304057121277,0.14824819564819336,0.9603124856948853,0.13234834372997284,0.0005000000237487257,0.09033113718032837,0.9529529809951782,0.6780141843971631,0.991701244813278,0.8053917438921652,0.9843580627106276
3,0.9575648903846741,0.13098497688770294,0.9603124856948853,0.12156200408935547,0.0005000000237487257,0.09033113718032837,0.9529529809951782,0.6780141843971631,0.991701244813278,0.8053917438921652,0.9843580627106276
4,0.9572522640228271,0.11975475400686264,0.9599999785423279,0.11101409047842026,0.0005000000237487257,0.09033113718032837,0.9529529809951782,0.6780141843971631,0.991701244813278,0.8053917438921652,0.9843580627106276
5,0.9558455944061279,0.11270079761743546,0.9603124856948853,0.10520366579294205,0.0005000000237487257,0.09033113718032837,0.9529529809951782,0.6780141843971631,0.991701244813278,0.8053917438921652,0.9843580627106276
6,0.9572522640228271,0.10858729481697083,0.9590625166893005,0.1046750545501709,0.0005000000237487257,0.09033113718032837,0.9529529809951782,0.6780141843971631,0.991701244813278,0.8053917438921652,0.9843580627106276
7,0.9567833542823792,0.10601578652858734,0.9590625166893005,0.10189973562955856,0.0005000000237487257,0.09033113718032837,0.9529529809951782,0.6780141843971631,0.991701244813278,0.8053917438921652,0.9843580627106276
8,0.9571741223335266,0.1038297712802887,0.9596874713897705,0.10305602103471756,0.0005000000237487257,0.09033113718032837,0.9529529809951782,0.6780141843971631,0.991701244813278,0.8053917438921652,0.9843580627106276
9,0.9582682251930237,0.10204823315143585,0.2784374952316284,0.8052352070808411,0.0005000000237487257,0.09033113718032837,0.9529529809951782,0.6780141843971631,0.991701244813278,0.8053917438921652,0.9843580627106276
10,0.9560800194740295,0.10334768146276474,0.9603124856948853,0.09557823091745377,0.0005000000237487257,0.09033113718032837,0.9529529809951782,0.6780141843971631,0.991701244813278,0.8053917438921652,0.9843580627106276
11,0.9549859166145325,0.1004827544093132,0.9603124856948853,0.09450370818376541,0.0005000000237487257,0.09033113718032837,0.9529529809951782,0.6780141843971631,0.991701244813278,0.8053917438921652,0.9843580627106276
12,0.9559237360954285,0.09876342862844467,0.9603124856948853,0.09190749377012253,0.0005000000237487257,0.09033113718032837,0.9529529809951782,0.6780141843971631,0.991701244813278,0.8053917438921652,0.9843580627106276
