accuracy,loss,val_accuracy,val_loss
0.5317060947418213,805.6198120117188,0.967576801776886,39.95573425292969
0.5348638892173767,285.52130126953125,0.7587030529975891,20.384798049926758
0.5639668703079224,121.406982421875,0.44914674758911133,35.696044921875
0.5279508233070374,51.650943756103516,0.9709897637367249,5.55640172958374
0.5603823661804199,33.9952392578125,0.8860068321228027,1.6178783178329468
0.5662712454795837,22.860424041748047,0.9638225436210632,0.788849413394928
0.5524451732635498,13.424731254577637,0.029010238125920296,33.009063720703125
0.5591875314712524,6.615569114685059,0.029010238125920296,29.139719009399414
0.5821455717086792,3.392698287963867,0.9689419865608215,0.3445708751678467
0.5930699110031128,2.785957098007202,0.9525597095489502,0.1835910826921463
0.6176495552062988,1.1242995262145996,0.6658703088760376,0.6156457662582397
0.6414611339569092,0.7233365178108215,0.045392490923404694,2.5277841091156006
0.6766237020492554,0.641166627407074,0.7832764387130737,0.4775625169277191
0.6945464015007019,1.0436497926712036,0.5378839373588562,0.7830193042755127
0.7023128867149353,0.6233121752738953,0.5375426411628723,0.8711757659912109
0.6937782764434814,0.6235514283180237,0.2358361780643463,1.1166348457336426
0.7200648784637451,0.6176873445510864,0.6904436945915222,0.6163212656974792
0.722198486328125,0.5771595239639282,0.7750853300094604,0.5185000896453857
0.7274046540260315,0.5722969770431519,0.8829351663589478,0.4101358652114868
0.7379021644592285,0.5866152048110962,0.8081911206245422,0.4727395474910736
