accuracy,loss,val_accuracy,val_loss,learning_rate
0.8463655710220337,0.6492089033126831,0.935329020023346,0.19589121639728546,9.999999747378752e-05
0.9139732122421265,0.35818061232566833,0.9491668939590454,0.156205415725708,9.999999747378752e-05
0.9285815358161926,0.2949753403663635,0.9517085552215576,0.13271750509738922,9.999999747378752e-05
0.940049409866333,0.25687530636787415,0.9555210471153259,0.12143658101558685,9.999999747378752e-05
0.9438250064849854,0.23331914842128754,0.9580627083778381,0.11525746434926987,9.999999747378752e-05
0.9472476840019226,0.224714457988739,0.9589099287986755,0.11070758104324341,9.999999747378752e-05
0.9480945467948914,0.21497222781181335,0.9587687253952026,0.1096823439002037,9.999999747378752e-05
0.9495412707328796,0.20047548413276672,0.9615927934646606,0.10445305705070496,9.999999747378752e-05
0.9524700045585632,0.19502876698970795,0.9639932513237,0.09861769527196884,9.999999747378752e-05
0.9541637301445007,0.18802818655967712,0.9648404121398926,0.09730181097984314,9.999999747378752e-05
0.9528934359550476,0.18463213741779327,0.9639932513237,0.09621724486351013,9.999999747378752e-05
0.9551870226860046,0.17621316015720367,0.9648404121398926,0.09290258586406708,9.999999747378752e-05
0.9564573168754578,0.17738357186317444,0.968511700630188,0.0892002284526825,9.999999747378752e-05
0.9555045962333679,0.1705884486436844,0.9690765142440796,0.08841685205698013,9.999999747378752e-05
0.9579746127128601,0.16518546640872955,0.9690765142440796,0.08808500319719315,9.999999747378752e-05
0.9582569003105164,0.1602136641740799,0.9717593789100647,0.08195310086011887,9.999999747378752e-05
0.9597036242485046,0.15848983824253082,0.9723241925239563,0.08149225264787674,9.999999747378752e-05
0.958962619304657,0.1558574140071869,0.9723241925239563,0.08005557954311371,9.999999747378752e-05
0.9613267183303833,0.15217074751853943,0.9733126163482666,0.0785493478178978,9.999999747378752e-05
0.9627381563186646,0.14714521169662476,0.9710533618927002,0.07910116016864777,9.999999747378752e-05
0.9603740572929382,0.1475273072719574,0.9738774299621582,0.07568231970071793,9.999999747378752e-05
0.963232159614563,0.14196009933948517,0.9728890061378479,0.0753084048628807,9.999999747378752e-05
0.9627028703689575,0.14202457666397095,0.9730302095413208,0.07417222112417221,9.999999747378752e-05
0.9625617265701294,0.1452043503522873,0.9720417857170105,0.07614052295684814,9.999999747378752e-05
0.9637614488601685,0.14014899730682373,0.971335768699646,0.07635827362537384,9.999999747378752e-05
0.9642554521560669,0.1367548555135727,0.9737362265586853,0.07291745394468307,9.999999747378752e-05
0.964431881904602,0.13598385453224182,0.9751482605934143,0.07074662297964096,9.999999747378752e-05
0.9649964570999146,0.1329660415649414,0.9740186333656311,0.07211273908615112,9.999999747378752e-05
0.9645377397537231,0.1346396803855896,0.9751482605934143,0.07009153068065643,9.999999747378752e-05
0.9645730257034302,0.1329984962940216,0.9738774299621582,0.07036130875349045,9.999999747378752e-05
0.9646435976028442,0.13009557127952576,0.972747802734375,0.07226678729057312,9.999999747378752e-05
0.9654198884963989,0.12731501460075378,0.9750070571899414,0.06758187711238861,9.999999747378752e-05
0.9658786058425903,0.1280398815870285,0.9709121584892273,0.07093439251184464,9.999999747378752e-05
0.9669724702835083,0.1219043955206871,0.9747246503829956,0.06773650646209717,9.999999747378752e-05
0.967748761177063,0.12419325113296509,0.9772663116455078,0.06408276408910751,9.999999747378752e-05
0.9667960405349731,0.12273465842008591,0.9772663116455078,0.06435663253068924,9.999999747378752e-05
0.9675370454788208,0.1228589117527008,0.9761366844177246,0.065195731818676,9.999999747378752e-05
0.9667960405349731,0.1228402853012085,0.9751482605934143,0.06725119054317474,9.999999747378752e-05
0.9681369066238403,0.11903514713048935,0.9764190912246704,0.06429537385702133,9.999999747378752e-05
0.968877911567688,0.12023326009511948,0.9762778878211975,0.06408477574586868,9.999999747378752e-05
0.9676429033279419,0.12099643796682358,0.9767014980316162,0.06338313221931458,1.9999999494757503e-05
0.9685603380203247,0.1174878180027008,0.9767014980316162,0.06343920528888702,1.9999999494757503e-05
0.9706774950027466,0.11501830071210861,0.976983904838562,0.06316568702459335,1.9999999494757503e-05
0.9692660570144653,0.11614147573709488,0.9774075150489807,0.06260573863983154,1.9999999494757503e-05
0.968948483467102,0.11541136354207993,0.9772663116455078,0.062448494136333466,1.9999999494757503e-05
0.9703952074050903,0.11634037643671036,0.9764190912246704,0.06352420896291733,1.9999999494757503e-05
0.9681721925735474,0.11876332014799118,0.9762778878211975,0.06343904882669449,1.9999999494757503e-05
0.9676076173782349,0.11762551218271255,0.9761366844177246,0.063633993268013,1.9999999494757503e-05
0.9685603380203247,0.11394263803958893,0.9767014980316162,0.06275270879268646,1.9999999494757503e-05
0.9693366289138794,0.11526723206043243,0.976983904838562,0.06226108968257904,1.9999999494757503e-05
