accuracy,loss,val_accuracy,val_loss,learning_rate
0.8526816964149475,0.5777939558029175,0.9173961877822876,0.23552992939949036,9.999999747378752e-05
0.9118913412094116,0.3610987365245819,0.9462016224861145,0.15898281335830688,9.999999747378752e-05
0.9304516315460205,0.28794631361961365,0.9606043696403503,0.1315263956785202,9.999999747378752e-05
0.9403316974639893,0.2558670938014984,0.9579215049743652,0.12871234118938446,9.999999747378752e-05
0.9437544345855713,0.2383965700864792,0.9589099287986755,0.12352228164672852,9.999999747378752e-05
0.9485179781913757,0.22210609912872314,0.962440013885498,0.11404594779014587,9.999999747378752e-05
0.949999988079071,0.20768390595912933,0.963852047920227,0.10845217108726501,9.999999747378752e-05
0.9506704211235046,0.2000352144241333,0.9641344547271729,0.1036200225353241,9.999999747378752e-05
0.9520818591117859,0.1942390501499176,0.9632872343063354,0.1028834879398346,9.999999747378752e-05
0.9528934359550476,0.18695852160453796,0.9654052257537842,0.09801670163869858,9.999999747378752e-05
0.9538461565971375,0.18419277667999268,0.9627224206924438,0.10016421228647232,9.999999747378752e-05
0.9539520144462585,0.17633135616779327,0.9651228189468384,0.09366097301244736,9.999999747378752e-05
0.9558574557304382,0.16760538518428802,0.963852047920227,0.09212742000818253,9.999999747378752e-05
0.9561397433280945,0.1672244518995285,0.9652640223503113,0.08904512226581573,9.999999747378752e-05
0.9558927416801453,0.1661873459815979,0.9632872343063354,0.08937055617570877,9.999999747378752e-05
0.956704318523407,0.1568993479013443,0.9639932513237,0.08730749040842056,9.999999747378752e-05
0.9573394656181335,0.1576857566833496,0.9649816155433655,0.08371905237436295,9.999999747378752e-05
0.9593860507011414,0.15158341825008392,0.9655464291572571,0.08255532383918762,9.999999747378752e-05
0.9597389101982117,0.15027278661727905,0.9642756581306458,0.08241410553455353,9.999999747378752e-05
0.9596330523490906,0.14490906894207,0.9673820734024048,0.0790773332118988,9.999999747378752e-05
0.9598800539970398,0.1457160860300064,0.9665348529815674,0.07860691100358963,9.999999747378752e-05
0.96100914478302,0.14276577532291412,0.9692177176475525,0.07628202438354492,9.999999747378752e-05
0.962067723274231,0.14052078127861023,0.9676644802093506,0.07610125839710236,9.999999747378752e-05
0.9616090059280396,0.14072272181510925,0.9661112427711487,0.07760190963745117,9.999999747378752e-05
0.9613267183303833,0.13799694180488586,0.9646992087364197,0.07979300618171692,9.999999747378752e-05
0.9627381563186646,0.13653874397277832,0.9645580053329468,0.07767485827207565,9.999999747378752e-05
0.9628087282180786,0.1376904845237732,0.9665348529815674,0.07453320920467377,9.999999747378752e-05
0.9624911546707153,0.13436298072338104,0.9689353108406067,0.07165365666151047,9.999999747378752e-05
0.9628793001174927,0.13264214992523193,0.9666760563850403,0.07355555146932602,9.999999747378752e-05
0.964361310005188,0.13098709285259247,0.9682292938232422,0.0714363381266594,9.999999747378752e-05
0.9656316041946411,0.12824271619319916,0.9692177176475525,0.06987451016902924,9.999999747378752e-05
0.9670430421829224,0.12654972076416016,0.968511700630188,0.07002119719982147,9.999999747378752e-05
0.9658786058425903,0.12404870986938477,0.9693589210510254,0.06890227645635605,9.999999747378752e-05
0.9648905992507935,0.12447545677423477,0.9689353108406067,0.06894134730100632,9.999999747378752e-05
0.9656668901443481,0.12403462827205658,0.9709121584892273,0.06682249158620834,9.999999747378752e-05
0.9663373231887817,0.12283721566200256,0.9693589210510254,0.0681803897023201,9.999999747378752e-05
0.9679251909255981,0.12027865648269653,0.9689353108406067,0.06944930553436279,9.999999747378752e-05
0.9676076173782349,0.11799823492765427,0.9697825312614441,0.06746979057788849,9.999999747378752e-05
0.9674664735794067,0.12022234499454498,0.9692177176475525,0.06719660013914108,9.999999747378752e-05
0.9686309099197388,0.11514842510223389,0.9695001244544983,0.06706509739160538,9.999999747378752e-05
0.9673606157302856,0.11587125808000565,0.9704885482788086,0.06593910604715347,1.9999999494757503e-05
0.9668666124343872,0.11612647771835327,0.9720417857170105,0.06528671085834503,1.9999999494757503e-05
0.9687720537185669,0.11329293251037598,0.9721829891204834,0.06503388285636902,1.9999999494757503e-05
0.9678899049758911,0.11630856990814209,0.9726065993309021,0.06424352526664734,1.9999999494757503e-05
0.968842625617981,0.1154571995139122,0.9723241925239563,0.06438126415014267,1.9999999494757503e-05
0.968913197517395,0.113599993288517,0.9723241925239563,0.06468501687049866,1.9999999494757503e-05
0.9684897661209106,0.11460094153881073,0.9717593789100647,0.06498529762029648,1.9999999494757503e-05
0.9693366289138794,0.11587903648614883,0.9714769721031189,0.06478143483400345,1.9999999494757503e-05
0.9681721925735474,0.11361201107501984,0.9723241925239563,0.06394337862730026,1.9999999494757503e-05
0.9697247743606567,0.11302667111158371,0.9720417857170105,0.06423284113407135,1.9999999494757503e-05
