accuracy,loss,val_accuracy,val_loss,learning_rate
0.8493295907974243,0.5780845284461975,0.9279864430427551,0.21354900300502777,9.999999747378752e-05
0.9185603260993958,0.3413393199443817,0.9531205892562866,0.15445004403591156,9.999999747378752e-05
0.9358150959014893,0.27399662137031555,0.95961594581604,0.13537387549877167,9.999999747378752e-05
0.9446718692779541,0.24489863216876984,0.9570742845535278,0.13240446150302887,9.999999747378752e-05
0.9490825533866882,0.22337216138839722,0.9606043696403503,0.12303954362869263,9.999999747378752e-05
0.947741687297821,0.22289051115512848,0.9607455730438232,0.12029892951250076,9.999999747378752e-05
0.9500352740287781,0.20920142531394958,0.9620164036750793,0.1165478304028511,9.999999747378752e-05
0.9520112872123718,0.19799083471298218,0.9652640223503113,0.10790860652923584,9.999999747378752e-05
0.954481303691864,0.18874135613441467,0.9645580053329468,0.10522530972957611,9.999999747378752e-05
0.955575168132782,0.1856774538755417,0.9621576070785522,0.10810506343841553,9.999999747378752e-05
0.9541637301445007,0.1802695244550705,0.9618752002716064,0.10700561106204987,9.999999747378752e-05
0.9555045962333679,0.17527984082698822,0.9630048274993896,0.10136023908853531,9.999999747378752e-05
0.9569866061210632,0.1691190004348755,0.9630048274993896,0.09936948865652084,9.999999747378752e-05
0.9584686160087585,0.1689794808626175,0.9649816155433655,0.09504180401563644,9.999999747378752e-05
0.959033191204071,0.16103920340538025,0.9648404121398926,0.09567292034626007,9.999999747378752e-05
0.9575511813163757,0.16336092352867126,0.9622988104820251,0.09662257879972458,9.999999747378752e-05
0.9583274722099304,0.15708838403224945,0.9668172597885132,0.09010844677686691,9.999999747378752e-05
0.9599859118461609,0.15233245491981506,0.9646992087364197,0.09076085686683655,9.999999747378752e-05
0.9610797166824341,0.14980405569076538,0.9642756581306458,0.09183371067047119,9.999999747378752e-05
0.9623852968215942,0.14537030458450317,0.9686529040336609,0.08583870530128479,9.999999747378752e-05
0.9623147249221802,0.14519792795181274,0.9663936495780945,0.08611292392015457,9.999999747378752e-05
0.9611502885818481,0.14707057178020477,0.9697825312614441,0.08268444985151291,9.999999747378752e-05
0.9609033465385437,0.14387786388397217,0.9680880904197693,0.08379589766263962,9.999999747378752e-05
0.963302731513977,0.13691598176956177,0.9675232768058777,0.08309370279312134,9.999999747378752e-05
0.9649258852005005,0.13415589928627014,0.9672408699989319,0.08283665776252747,9.999999747378752e-05
0.9638673067092896,0.1322561502456665,0.9693589210510254,0.07911188155412674,9.999999747378752e-05
0.9631615877151489,0.13612394034862518,0.9639932513237,0.08178301900625229,9.999999747378752e-05
0.96552574634552,0.13074710965156555,0.9683704972267151,0.07845517247915268,9.999999747378752e-05
0.9647847414016724,0.1311551332473755,0.9652640223503113,0.08155597746372223,9.999999747378752e-05
0.964396595954895,0.13205961883068085,0.9687941074371338,0.07795856893062592,9.999999747378752e-05
0.9657374620437622,0.12592262029647827,0.9692177176475525,0.07758348435163498,9.999999747378752e-05
0.966690182685852,0.12822860479354858,0.9666760563850403,0.07713500410318375,9.999999747378752e-05
0.9664078950881958,0.12639853358268738,0.9639932513237,0.08017101138830185,9.999999747378752e-05
0.9653493165969849,0.12521247565746307,0.9690765142440796,0.07648507505655289,9.999999747378752e-05
0.9665490388870239,0.12416432052850723,0.9706297516822815,0.0737961009144783,9.999999747378752e-05
0.9671841859817505,0.12415046244859695,0.9658288359642029,0.07852683216333389,9.999999747378752e-05
0.966654896736145,0.11967992782592773,0.9740186333656311,0.06987457722425461,9.999999747378752e-05
0.9670430421829224,0.11816086620092392,0.9721829891204834,0.07306596636772156,9.999999747378752e-05
0.9691249132156372,0.1165817603468895,0.9654052257537842,0.07955184578895569,9.999999747378752e-05
0.9678546190261841,0.11538291722536087,0.9695001244544983,0.07262341678142548,9.999999747378752e-05
0.968877911567688,0.11252300441265106,0.9689353108406067,0.07336718589067459,9.999999747378752e-05
0.9681369066238403,0.11584220826625824,0.9692177176475525,0.07294639945030212,9.999999747378752e-05
0.9678546190261841,0.11741691827774048,0.9706297516822815,0.07170289009809494,1.9999999494757503e-05
0.9697600603103638,0.11541692167520523,0.971335768699646,0.07077549397945404,1.9999999494757503e-05
0.9678546190261841,0.11259622126817703,0.9711945652961731,0.07097524404525757,1.9999999494757503e-05
0.9686309099197388,0.11303602904081345,0.971335768699646,0.07121787965297699,1.9999999494757503e-05
0.969971776008606,0.11043788492679596,0.9721829891204834,0.07096999138593674,1.9999999494757503e-05
