,AUC,Precision,Recall,accuracy,loss,val_AUC,val_Precision,val_Recall,val_accuracy,val_loss,learning_rate
0,0.7701504826545715,0.7094234824180603,0.6733325719833374,0.6987528204917908,2.2338526248931885,0.8804247975349426,0.7694214582443237,0.818461537361145,0.7866402864456177,1.2069357633590698,0.0010000000474974513
1,0.8657837510108948,0.782752513885498,0.7799143195152283,0.7817152738571167,0.9225916266441345,0.9379482865333557,0.8251776099205017,0.9191209077835083,0.8622280955314636,0.6254323720932007,0.0010000000474974513
2,0.9051849842071533,0.8199573159217834,0.8441929221153259,0.8294049501419067,0.6055140495300293,0.9598274827003479,0.8676531314849854,0.9279121160507202,0.8932102918624878,0.4412304759025574,0.0010000000474974513
3,0.9225708842277527,0.8386613726615906,0.861883282661438,0.8480303287506104,0.499388188123703,0.9677391648292542,0.8892104029655457,0.945494532585144,0.9138650894165039,0.3697997033596039,0.0010000000474974513
4,0.933870255947113,0.8488225340843201,0.8871552348136902,0.8645678758621216,0.4488249123096466,0.9667943716049194,0.8940678238868713,0.9274725317955017,0.9088112711906433,0.3630204498767853,0.0010000000474974513
5,0.9412623047828674,0.8640416264533997,0.8945170640945435,0.8768749237060547,0.42252957820892334,0.9627654552459717,0.8566916584968567,0.9538461565971375,0.8971654772758484,0.36257874965667725,0.0010000000474974513
6,0.9443469643592834,0.862726628780365,0.9046258926391602,0.8803362250328064,0.4093513786792755,0.975638747215271,0.8948233127593994,0.9573626518249512,0.9224346280097961,0.31367236375808716,0.0010000000474974513
7,0.945008397102356,0.8680160045623779,0.9047357439994812,0.883577823638916,0.4043421745300293,0.9758607149124146,0.8848437070846558,0.9828571677207947,0.9274884462356567,0.31900814175605774,0.0010000000474974513
8,0.9495267868041992,0.8723359107971191,0.9084715843200684,0.887753427028656,0.3916255831718445,0.9778556823730469,0.8807920813560486,0.9775823950767517,0.922654390335083,0.3168694078922272,0.0010000000474974513
9,0.9623196125030518,0.8905556797981262,0.9262718558311462,0.9062139391899109,0.34846606850624084,0.9881380796432495,0.9256953001022339,0.9802197813987732,0.9507800340652466,0.24738891422748566,0.00010000000474974513
10,0.9702137112617493,0.9052419066429138,0.9373695254325867,0.9196197986602783,0.31110766530036926,0.9897637367248535,0.9275662302970886,0.9850549697875977,0.9540760517120361,0.23009607195854187,0.00010000000474974513
11,0.9744184613227844,0.9128577709197998,0.9392374753952026,0.9247843623161316,0.2882440984249115,0.9910507798194885,0.9320347905158997,0.9885714054107666,0.9582509398460388,0.2123209834098816,0.00010000000474974513
12,0.972498893737793,0.9143254160881042,0.9404460787773132,0.9261578917503357,0.2886385917663574,0.9917835593223572,0.941473662853241,0.9828571677207947,0.9608877301216125,0.20165230333805084,0.00010000000474974513
13,0.9762461185455322,0.9202184677124023,0.9441819787025452,0.931157648563385,0.26997390389442444,0.9931830763816833,0.934188723564148,0.9920879006385803,0.9611074328422546,0.19466213881969452,0.00010000000474974513
14,0.9772241711616516,0.9211933016777039,0.9465992450714111,0.9328058958053589,0.26285091042518616,0.9928984045982361,0.9347376823425293,0.9947252869606018,0.9626455903053284,0.19162161648273468,0.00010000000474974513
15,0.9780772924423218,0.9232505559921265,0.9437424540519714,0.9326410889625549,0.2563614547252655,0.9936671853065491,0.935844361782074,0.9938461780548096,0.9628652930259705,0.18226203322410583,0.00010000000474974513
16,0.9797264337539673,0.9263395071029663,0.9479178190231323,0.9362672567367554,0.2460709512233734,0.9943321347236633,0.939784049987793,0.9947252869606018,0.9655020833015442,0.17695090174674988,0.00010000000474974513
17,0.9801257848739624,0.9270220994949341,0.9533018469810486,0.9391242265701294,0.24112959206104279,0.9941527247428894,0.9389788508415222,0.9942857027053833,0.9648429155349731,0.17018206417560577,0.00010000000474974513
18,0.9780691862106323,0.9236999154090881,0.9524227976799011,0.9368715882301331,0.24736908078193665,0.9944808483123779,0.9401745200157166,0.9947252869606018,0.965721845626831,0.17046190798282623,0.00010000000474974513
19,0.9802319407463074,0.9277250170707703,0.9548401236534119,0.9402230381965637,0.23652179539203644,0.9945749640464783,0.9456976056098938,0.9951648116111755,0.9690178036689758,0.16354584693908691,0.00010000000474974513
