,AUC,Precision,Recall,accuracy,loss,val_AUC,val_Precision,val_Recall,val_accuracy,val_loss
0,0.8898434638977051,0.7758591771125793,0.8592647314071655,0.8055142760276794,0.4152195155620575,0.9488123059272766,0.829940915107727,0.9383816123008728,0.8730512261390686,0.29652178287506104
1,0.9420857429504395,0.8380822539329529,0.9119940400123596,0.8678982257843018,0.3009701669216156,0.9649577736854553,0.8566732406616211,0.9673348069190979,0.902746856212616,0.2481408566236496
2,0.9564182758331299,0.8670963048934937,0.9242480397224426,0.8912922143936157,0.25944289565086365,0.9733725786209106,0.8866396546363831,0.9755011200904846,0.9253897666931152,0.2085171937942505
3,0.962619423866272,0.8790746331214905,0.9313033819198608,0.90159672498703,0.2372642308473587,0.9816097617149353,0.887333333492279,0.988121747970581,0.9313288927078247,0.18352073431015015
4,0.9672173857688904,0.8877962827682495,0.9387300610542297,0.9100445508956909,0.22062595188617706,0.98235023021698,0.8912162184715271,0.9792130589485168,0.929844081401825,0.17172978818416595
5,0.9733531475067139,0.9038666486740112,0.9461566805839539,0.9227626919746399,0.19554246962070465,0.9887775182723999,0.9241379499435425,0.994803249835968,0.9565701484680176,0.14013026654720306
6,0.9780280590057373,0.913663923740387,0.9509840607643127,0.9305607080459595,0.17815245687961578,0.9891002774238586,0.9258489012718201,0.9918336868286133,0.9561989903450012,0.13116617500782013
7,0.979983925819397,0.9153900742530823,0.9541403651237488,0.9329743981361389,0.16847467422485352,0.9913381934165955,0.914460301399231,1.0,0.9532294273376465,0.125177264213562
8,0.980804979801178,0.9185633063316345,0.9591533541679382,0.9370590448379517,0.1632523387670517,0.9934096336364746,0.9519434571266174,1.0,0.9747587442398071,0.10875583440065384
9,0.9832467436790466,0.9293019771575928,0.9615670442581177,0.9442071914672852,0.151259645819664,0.9949394464492798,0.9553191661834717,1.0,0.9766147136688232,0.08980445563793182
10,0.9851146936416626,0.9352168440818787,0.964909017086029,0.9490345120429993,0.14189115166664124,0.994396448135376,0.9587188363075256,1.0,0.9784706830978394,0.08979541063308716
11,0.9872531890869141,0.9392741918563843,0.9706646800041199,0.9539546966552734,0.13103435933589935,0.9947841167449951,0.9600855112075806,1.0,0.9792130589485168,0.07914377748966217
12,0.9874375462532043,0.9365221858024597,0.9669513702392578,0.9507055282592773,0.13102424144744873,0.9951884746551514,0.9690647721290588,1.0,0.9840385913848877,0.07897014170885086
13,0.9884870052337646,0.941919207572937,0.9695506691932678,0.9548830389976501,0.12446320801973343,0.9960041046142578,0.9642090201377869,1.0,0.9814402461051941,0.07772630453109741
14,0.9891195297241211,0.9444844722747803,0.972892701625824,0.9578536748886108,0.11791477352380753,0.995908260345459,0.9566761255264282,1.0,0.9773570895195007,0.07566104084253311
15,0.9896005392074585,0.9459899067878723,0.972335696220398,0.9584106802940369,0.11635066568851471,0.9966285228729248,0.9642090201377869,1.0,0.9814402461051941,0.0729069784283638
16,0.9906405806541443,0.9499274492263794,0.9721500277519226,0.9604530334472656,0.10941517353057861,0.9965716004371643,0.9676724076271057,1.0,0.9832962155342102,0.06766549497842789
17,0.991456151008606,0.9534037113189697,0.9725213646888733,0.9624953866004944,0.10544401407241821,0.9976432919502258,0.9621428847312927,1.0,0.9803266525268555,0.06423927843570709
18,0.9912735819816589,0.9520784020423889,0.9738210439682007,0.9624025225639343,0.10454358905553818,0.9967198967933655,0.9676724076271057,1.0,0.9832962155342102,0.060468923300504684
19,0.9913933277130127,0.9544464349746704,0.9764203429222107,0.964909017086029,0.10110699385404587,0.9970378875732422,0.9628306031227112,1.0,0.9806978702545166,0.06430532038211823
