,AUC,Precision,Recall,accuracy,loss,val_AUC,val_Precision,val_Recall,val_accuracy,val_loss,learning_rate
0,0.8888728618621826,0.7986804842948914,0.8316004276275635,0.8110089898109436,2.51859450340271,0.9757229089736938,0.8841172456741333,0.9628804922103882,0.9183067083358765,1.5602248907089233,0.0010000000474974513
1,0.9415065050125122,0.8603124022483826,0.899925708770752,0.8769145011901855,1.1710015535354614,0.977579653263092,0.9045614004135132,0.9569413661956787,0.9279614090919495,0.772334635257721,0.0010000000474974513
2,0.9531117677688599,0.8718905448913574,0.9110656976699829,0.8886104226112366,0.7017562985420227,0.9802864193916321,0.934799075126648,0.9153674840927124,0.9257333874702454,0.49976474046707153,0.0010000000474974513
3,0.9559175372123718,0.8850759863853455,0.9194207191467285,0.900027871131897,0.5048424005508423,0.9842230677604675,0.9382267594337463,0.9584261178970337,0.9476420283317566,0.3532746434211731,0.0010000000474974513
4,0.9616973996162415,0.892144501209259,0.9214630722999573,0.9050403833389282,0.40384748578071594,0.98623126745224,0.9378654956817627,0.9524869918823242,0.9446713924407959,0.29292088747024536,0.0010000000474974513
5,0.9625160098075867,0.8940480351448059,0.9259190559387207,0.9081035852432251,0.3610002100467682,0.9872632622718811,0.9311079382896423,0.9732739329338074,0.9506127238273621,0.26354077458381653,0.0010000000474974513
6,0.9682848453521729,0.9034457802772522,0.9346453547477722,0.9173860549926758,0.32145726680755615,0.9852889180183411,0.9253731369972229,0.9665924310684204,0.9443000555038452,0.25085800886154175,0.0010000000474974513
7,0.9669523239135742,0.9010379314422607,0.9348310232162476,0.9160864949226379,0.31380900740623474,0.9884364008903503,0.9244755506515503,0.9814402461051941,0.9506127238273621,0.22039055824279785,0.0010000000474974513
8,0.9684495329856873,0.9017776846885681,0.9324173927307129,0.9154367446899414,0.30313605070114136,0.9839832186698914,0.9094005227088928,0.9910913109779358,0.9461566805839539,0.2406744509935379,0.0010000000474974513
9,0.9701799750328064,0.9065135717391968,0.9379873871803284,0.920634925365448,0.29346951842308044,0.9881876707077026,0.9298737645149231,0.9844098091125488,0.9550687074661255,0.21761417388916016,0.0010000000474974513
10,0.9701416492462158,0.9094516634941101,0.936130702495575,0.9214703440666199,0.2905132472515106,0.9874822497367859,0.9286218881607056,0.9755011200904846,0.9502413868904114,0.21435590088367462,0.0010000000474974513
11,0.9727585315704346,0.9094353318214417,0.9359450340270996,0.9213775396347046,0.2811824381351471,0.9879563450813293,0.9301340579986572,0.9784706830978394,0.9524693489074707,0.20942836999893188,0.0010000000474974513
12,0.9696862697601318,0.9090091586112976,0.9385443925857544,0.9223057627677917,0.28412866592407227,0.9874560236930847,0.9310829639434814,0.9829249978065491,0.9550687074661255,0.20131021738052368,0.0010000000474974513
13,0.9710232615470886,0.9105339050292969,0.937244713306427,0.9225842356681824,0.279654324054718,0.9827151298522949,0.9277108311653137,0.9717891812324524,0.9480133652687073,0.21885579824447632,0.0010000000474974513
14,0.9707814455032349,0.9060704112052917,0.936687707901001,0.9197995066642761,0.2836856245994568,0.989810049533844,0.9493019580841064,0.9591684937477112,0.9539546966552734,0.2021636962890625,0.0010000000474974513
15,0.978452742099762,0.9283901453018188,0.9507983922958374,0.9387357234954834,0.2465076744556427,0.9941428303718567,0.9527897238731384,0.9888641238212585,0.9699220061302185,0.16753050684928894,0.00010000000474974513
16,0.9807720184326172,0.930833637714386,0.94949871301651,0.93947833776474,0.2329574078321457,0.9948092699050903,0.9502840638160706,0.993318498134613,0.9706646800041199,0.15778546035289764,0.00010000000474974513
17,0.9859714508056641,0.9396911859512329,0.9604530334472656,0.9494105577468872,0.203237384557724,0.9957351088523865,0.9536706805229187,0.993318498134613,0.9725213646888733,0.14357519149780273,0.00010000000474974513
18,0.9847664833068848,0.9396363496780396,0.9595246911048889,0.9489464163780212,0.20472310483455658,0.9956956505775452,0.9516358375549316,0.993318498134613,0.9714073538780212,0.13847211003303528,0.00010000000474974513
19,0.9854250550270081,0.9386869072914124,0.9636093378067017,0.9503387808799744,0.19672951102256775,0.995379626750946,0.9625360369682312,0.9918336868286133,0.976606011390686,0.13455799221992493,0.00010000000474974513
