,AUC,Precision,Recall,accuracy,loss,val_AUC,val_Precision,val_Recall,val_accuracy,val_loss
0,0.7852939367294312,0.6819484233856201,0.7953954935073853,0.712216854095459,0.5512609481811523,0.8695591688156128,0.6835442781448364,0.9621380567550659,0.7583519220352173,0.49453896284103394
1,0.8810699582099915,0.7717409133911133,0.8650203943252563,0.8045859932899475,0.42364513874053955,0.9068577885627747,0.7701223492622375,0.8878990411758423,0.8114328384399414,0.3914131224155426
2,0.9297946095466614,0.843459963798523,0.8943557143211365,0.8641849160194397,0.3273099660873413,0.9472779035568237,0.8280543088912964,0.9510022401809692,0.8767631649971008,0.29770705103874207
3,0.9510892033576965,0.8701804280281067,0.9134793877601624,0.8886000514030457,0.2743395268917084,0.9644412994384766,0.8712802529335022,0.9346696138381958,0.8982924818992615,0.24069243669509888
4,0.963870108127594,0.8925590515136719,0.9331600666046143,0.9104158878326416,0.2336893081665039,0.9737688302993774,0.87013840675354,0.9799554347991943,0.9168522357940674,0.21451306343078613
5,0.9678590297698975,0.8905507922172546,0.9396583437919617,0.9120869040489197,0.22214391827583313,0.9782307147979736,0.8999314308166504,0.9747587442398071,0.9331848621368408,0.18913231790065765
6,0.9738580584526062,0.908507227897644,0.9457853436470032,0.9252692461013794,0.19873225688934326,0.9809938073158264,0.9097174406051636,0.9799554347991943,0.9413511753082275,0.17195548117160797
7,0.977790892124176,0.9132371544837952,0.9517266750335693,0.9306535720825195,0.1788627952337265,0.9872732758522034,0.9357143044471741,0.9725315570831299,0.9528582096099854,0.13593615591526031
8,0.9801681041717529,0.9210901260375977,0.9600816965103149,0.9389157295227051,0.1649758368730545,0.9858290553092957,0.9237228631973267,0.9799554347991943,0.9495174288749695,0.13991834223270416
9,0.9825667142868042,0.9292621612548828,0.9634236693382263,0.9450427293777466,0.15177519619464874,0.989277184009552,0.9360056519508362,0.988121747970581,0.9602820873260498,0.1166749894618988
10,0.9853147268295288,0.9370629191398621,0.9702933430671692,0.9525622129440308,0.13451877236366272,0.989130437374115,0.9374120831489563,0.9896065592765808,0.9617668986320496,0.1150931715965271
11,0.9856824278831482,0.9403225779533386,0.9741923213005066,0.9561827182769775,0.12918157875537872,0.9903346300125122,0.9110658764839172,0.9962880611419678,0.9495174288749695,0.1317075490951538
12,0.9872196316719055,0.9424563646316528,0.9730783700942993,0.9568325281143188,0.12320226430892944,0.9895480871200562,0.9283688068389893,0.9717891812324524,0.9484038352966309,0.1257106363773346
13,0.9885919094085693,0.9482665657997131,0.9801336526870728,0.963330864906311,0.11079107224941254,0.9911657571792603,0.9426345825195312,0.988121747970581,0.9639940857887268,0.10135387629270554
14,0.9887168407440186,0.9488657116889954,0.9784626960754395,0.9628666639328003,0.11034581810235977,0.9936513900756836,0.9543183445930481,0.9925761222839355,0.9725315570831299,0.08548369258642197
15,0.9895809888839722,0.9514737725257874,0.9829186797142029,0.9663943648338318,0.10568692535161972,0.9961930513381958,0.9661626815795898,0.9962880611419678,0.9806978702545166,0.062157951295375824
16,0.9914195537567139,0.9590505361557007,0.9827330112457275,0.9703862071037292,0.09441898763179779,0.9958801865577698,0.9628306031227112,1.0,0.9806978702545166,0.06265825033187866
17,0.9902586340904236,0.9495404362678528,0.9782770276069641,0.9631451964378357,0.10698660463094711,0.9921469688415527,0.9444053769111633,0.9962880611419678,0.9688196182250977,0.09754420816898346
18,0.9908466339111328,0.9563413262367249,0.9842183589935303,0.9696435332298279,0.09554067999124527,0.9917187690734863,0.9598180651664734,0.9398663640022278,0.9502598643302917,0.11180613189935684
19,0.9929291605949402,0.9606994986534119,0.9894170165061951,0.974470853805542,0.08258683234453201,0.9930122494697571,0.9477401375770569,0.9962880611419678,0.9706755876541138,0.09107600152492523
